"doi","article_id","title","year","pdf_file","xml_file","pdf_exists","xml_exists","in_rds","grobid_version","conversion_date","license"
"10.1371/journal.pbio.1002558",1002558,"Disruption of an Evolutionarily Novel Synaptic Expression Pattern in Autism",2016,"pdf/plosbio.1002558.pdf","xml/plosbio.1002558.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002528",1002528,"The Temporal Signature of Memories: Identification of a General Mechanism for Dynamic Memory Replay in Humans",2016,"pdf/plosbio.1002528.pdf","xml/plosbio.1002528.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002584",1002584,"Structural Basis for Inhibitor-Induced Aggregation of HIV Integrase",2016,"pdf/plosbio.1002584.pdf","xml/plosbio.1002584.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002552",1002552,"Sequence-Specific Targeting of Bacterial Resistance Genes Increases Antibiotic Efficacy",2016,"pdf/plosbio.1002552.pdf","xml/plosbio.1002552.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002365",1002365,"Interactome Mapping Reveals the Evolutionary History of the Nuclear Pore Complex",2016,"pdf/plosbio.1002365.pdf","xml/plosbio.1002365.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002349",1002349,"Wuho Is a New Member in Maintaining Genome Stability through its Interaction with Flap Endonuclease 1",2016,"pdf/plosbio.1002349.pdf","xml/plosbio.1002349.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002549",1002549,"Short Time-Scale Sensory Coding in S1 during Discrimination of Whisker Vibrotactile Sequences",2016,"pdf/plosbio.1002549.pdf","xml/plosbio.1002549.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002350",1002350,"Forecasting Ecological Genomics: High-Tech Animal Instrumentation Meets High-Throughput Sequencing",2016,"pdf/plosbio.1002350.pdf","xml/plosbio.1002350.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002390",1002390,"An Attention-Sensitive Memory Trace in Macaque MT Following Saccadic Eye Movements",2016,"pdf/plosbio.1002390.pdf","xml/plosbio.1002390.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002576",1002576,"Prefrontal Markers and Cognitive Performance Are Dissociated during Progressive Dopamine Lesion",2016,"pdf/plosbio.1002576.pdf","xml/plosbio.1002576.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002404",1002404,"Self-Generated Chemoattractant Gradients: Attractant Depletion Extends the Range and Robustness of Chemotaxis",2016,"pdf/plosbio.1002404.pdf","xml/plosbio.1002404.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002416",1002416,"MKS5 and CEP290 Dependent Assembly Pathway of the Ciliary Transition Zone",2016,"pdf/plosbio.1002416.pdf","xml/plosbio.1002416.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002513",1002513,"Understanding Disease Tolerance and Resilience",2016,"pdf/plosbio.1002513.pdf","xml/plosbio.1002513.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002394",1002394,"Horizontal DNA Transfer Mechanisms of Bacteria as Weapons of Intragenomic Conflict",2016,"pdf/plosbio.1002394.pdf","xml/plosbio.1002394.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2000317",2000317,"A Neural Code That Is Isometric to Vocal Output and Correlates with Its Sensory Consequences",2016,"pdf/plosbio.2000317.pdf","xml/plosbio.2000317.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002532",1002532,"Natural Constraints to Species Diversification",2016,"pdf/plosbio.1002532.pdf","xml/plosbio.1002532.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002461",1002461,"Release of GTP Exchange Factor Mediated Down-Regulation of Abscisic Acid Signal Transduction through ABA-Induced Rapid Degradation of RopGEFs",2016,"pdf/plosbio.1002461.pdf","xml/plosbio.1002461.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002467",1002467,"The Transcriptional Activator Krüppel-like Factor-6 Is Required for CNS Myelination",2016,"pdf/plosbio.1002467.pdf","xml/plosbio.1002467.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002460",1002460,"Scientists’ Reputations Are Based on Getting It Right, Not Being Right",2016,"pdf/plosbio.1002460.pdf","xml/plosbio.1002460.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002368",1002368,"Science Educational Outreach Programs That Benefit Students and Scientists",2016,"pdf/plosbio.1002368.pdf","xml/plosbio.1002368.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002337",1002337,"To Attract Others, Immune Cells Release a Packet Which Releases a Signal",2016,"pdf/plosbio.1002337.pdf","xml/plosbio.1002337.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2000330",2000330,"Transient Duplication-Dependent Divergence and Horizontal Transfer Underlie the Evolutionary Dynamics of Bacterial Cell–Cell Signaling",2016,"pdf/plosbio.2000330.pdf","xml/plosbio.2000330.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002546",1002546,"Differential Activation Patterns in the Same Brain Region Led to Opposite Emotional States",2016,"pdf/plosbio.1002546.pdf","xml/plosbio.1002546.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002424",1002424,"Modulation of Cortical Oscillations by Low-Frequency Direct Cortical Stimulation Is State-Dependent",2016,"pdf/plosbio.1002424.pdf","xml/plosbio.1002424.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002332",1002332,"A Latex Metabolite Benefits Plant Fitness under Root Herbivore Attack",2016,"pdf/plosbio.1002332.pdf","xml/plosbio.1002332.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002388",1002388,"Adaptation to Temporally Fluctuating Environments by the Evolution of Maternal Effects",2016,"pdf/plosbio.1002388.pdf","xml/plosbio.1002388.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002509",1002509,"Structure and Function of the Su(H)-Hairless Repressor Complex, the Major Antagonist of Notch Signaling in Drosophila melanogaster",2016,"pdf/plosbio.1002509.pdf","xml/plosbio.1002509.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2000391",2000391,"Animal Study Registries: Results from a Stakeholder Analysis on Potential Strengths, Weaknesses, Facilitators, and Barriers",2016,"pdf/plosbio.2000391.pdf","xml/plosbio.2000391.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2000504",2000504,"Cyp26 Enzymes Facilitate Second Heart Field Progenitor Addition and Maintenance of Ventricular Integrity",2016,"pdf/plosbio.2000504.pdf","xml/plosbio.2000504.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2000225",2000225,"Phylosymbiosis: Relationships and Functional Effects of Microbial Communities across Host Evolutionary History",2016,"pdf/plosbio.2000225.pdf","xml/plosbio.2000225.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002517",1002517,"Host Gut Motility Promotes Competitive Exclusion within a Model Intestinal Microbiota",2016,"pdf/plosbio.1002517.pdf","xml/plosbio.1002517.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002433",1002433,"Time Slices: What Is the Duration of a Percept?",2016,"pdf/plosbio.1002433.pdf","xml/plosbio.1002433.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002501",1002501,"Multiple Citation Indicators and Their Composite across Scientific Disciplines",2016,"pdf/plosbio.1002501.pdf","xml/plosbio.1002501.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2001259",2001259,"Accelerating Translational Research through Open Science: The Neuro Experiment",2016,"pdf/plosbio.2001259.pdf","xml/plosbio.2001259.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002544",1002544,"Action Enhances Acoustic Cues for 3-D Target Localization by Echolocating Bats",2016,"pdf/plosbio.1002544.pdf","xml/plosbio.1002544.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002523",1002523,"Domesticated Animal Biobanking: Land of Opportunity",2016,"pdf/plosbio.1002523.pdf","xml/plosbio.1002523.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002409",1002409,"Hyperexpansion of RNA Bacteriophage Diversity",2016,"pdf/plosbio.1002409.pdf","xml/plosbio.1002409.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002335",1002335,"Oocyte Polarization Is Coupled to the Chromosomal Bouquet, a Conserved Polarized Nuclear Configuration in Meiosis",2016,"pdf/plosbio.1002335.pdf","xml/plosbio.1002335.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2001015",2001015,"Modifiers of the Genotype–Phenotype Map: Hsp90 and Beyond",2016,"pdf/plosbio.2001015.pdf","xml/plosbio.2001015.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2000106",2000106,"Decoding Spontaneous Emotional States in the Human Brain",2016,"pdf/plosbio.2000106.pdf","xml/plosbio.2000106.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2001624",2001624,"Lifemap: Exploring the Entire Tree of Life",2016,"pdf/plosbio.2001624.pdf","xml/plosbio.2001624.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002580",1002580,"ADAMTS5 Is a Critical Regulator of Virus-Specific T Cell Immunity",2016,"pdf/plosbio.1002580.pdf","xml/plosbio.1002580.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002400",1002400,"Towards a Neuronal Gauge Theory",2016,"pdf/plosbio.1002400.pdf","xml/plosbio.1002400.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002464",1002464,"Structure, Regulation, and Inhibition of the Quorum-Sensing Signal Integrator LuxO",2016,"pdf/plosbio.1002464.pdf","xml/plosbio.1002464.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002453",1002453,"Essential Features of Responsible Governance of Agricultural Biotechnology",2016,"pdf/plosbio.1002453.pdf","xml/plosbio.1002453.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2000234",2000234,"Shedding Light on the Grey Zone of Speciation along a Continuum of Genomic Divergence",2016,"pdf/plosbio.2000234.pdf","xml/plosbio.2000234.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002334",1002334,"Meta-Research: Broadening the Scope of PLOS Biology",2016,"pdf/plosbio.1002334.pdf","xml/plosbio.1002334.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2000410",2000410,"Selection for Mitochondrial Quality Drives Evolution of the Germline",2016,"pdf/plosbio.2000410.pdf","xml/plosbio.2000410.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002440",1002440,"Kif13b Regulates PNS and CNS Myelination through the Dlg1 Scaffold",2016,"pdf/plosbio.1002440.pdf","xml/plosbio.1002440.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002375",1002375,"PI(4)P Promotes Phosphorylation and Conformational Change of Smoothened through Interaction with Its C-terminal Tail",2016,"pdf/plosbio.1002375.pdf","xml/plosbio.1002375.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002498",1002498,"Individual Human Brain Areas Can Be Identified from Their Characteristic Spectral Activation Fingerprints",2016,"pdf/plosbio.1002498.pdf","xml/plosbio.1002498.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002407",1002407,"Energetic Constraints on Species Coexistence in Birds",2016,"pdf/plosbio.1002407.pdf","xml/plosbio.1002407.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002522",1002522,"Two for the Price of One: A Neuroprotective Chaperone Kit within NAD Synthase Protein NMNAT2",2016,"pdf/plosbio.1002522.pdf","xml/plosbio.1002522.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002516",1002516,"LKB1 Regulates Mitochondria-Dependent Presynaptic Calcium Clearance and Neurotransmitter Release Properties at Excitatory Synapses along Cortical Axons",2016,"pdf/plosbio.1002516.pdf","xml/plosbio.1002516.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002353",1002353,"Evolutionary Novelty in a Butterfly Wing Pattern through Enhancer Shuffling",2016,"pdf/plosbio.1002353.pdf","xml/plosbio.1002353.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002352",1002352,"Microbial Hub Taxa Link Host and Abiotic Factors to Plant Microbiome Variation",2016,"pdf/plosbio.1002352.pdf","xml/plosbio.1002352.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002415",1002415,"Remotely Sensed High-Resolution Global Cloud Dynamics for Predicting Ecosystem and Biodiversity Distributions",2016,"pdf/plosbio.1002415.pdf","xml/plosbio.1002415.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2001633",2001633,"Seven Glimpses into the Emotional Brain",2016,"pdf/plosbio.2001633.pdf","xml/plosbio.2001633.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002376",1002376,"Honing the Priorities and Making the Investment Case for Global Health",2016,"pdf/plosbio.1002376.pdf","xml/plosbio.1002376.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002573",1002573,"Differences in Collaboration Patterns across Discipline, Career Stage, and Gender",2016,"pdf/plosbio.1002573.pdf","xml/plosbio.1002573.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002526",1002526,"Activating Receptor Signals Drive Receptor Diversity in Developing Natural Killer Cells",2016,"pdf/plosbio.1002526.pdf","xml/plosbio.1002526.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.1002592",1002592,"Bigger Is Fitter? Quantitative Genetic Decomposition of Selection Reveals an Adaptive Evolutionary Decline of Body Mass in a Wild Rodent Population",2017,"pdf/plosbio.1002592.pdf","xml/plosbio.1002592.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2000531",2000531,"The Yin and Yang of Memory Consolidation: Hippocampal and Neocortical",2017,"pdf/plosbio.2000531.pdf","xml/plosbio.2000531.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2001930",2001930,"MAIT cells launch a rapid, robust and distinct hyperinflammatory response to bacterial superantigens and quickly acquire an anergic phenotype that impedes their cognate antimicrobial function: Defining a novel mechanism of superantigen-induced immunopathology and immunosuppression",2017,"pdf/plosbio.2001930.pdf","xml/plosbio.2001930.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2004486",2004486,"Calmodulin fishing with a structurally disordered bait triggers CyaA catalysis",2017,"pdf/plosbio.2004486.pdf","xml/plosbio.2004486.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
"10.1371/journal.pbio.2002173",2002173,"‘Spin’ in published biomedical literature: A methodological systematic review",2017,"pdf/plosbio.2002173.pdf","xml/plosbio.2002173.xml",TRUE,TRUE,TRUE,"0.9","2026-06-19","CC-BY 4.0 or CC0"
